cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_test,n_levels_admissible,partition_sd_ratio,min_level_lp_sd,max_level_lp_sd,min_level_lp_mean,max_level_lp_mean,level_lp_mean_spread,implied_auroc_min_gaussian,implied_auroc_max_gaussian,implied_casemix_gap_gaussian,implied_auroc_min_empirical,implied_auroc_max_empirical,implied_casemix_gap_empirical,observed_auc_gap
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,xgb_published,True,46,xgb_published|s46,1950,4,1.134260417946008,1.9391037542588911,2.1994486347463633,-5.143108652279015,-3.8336546917931846,1.30945396048583,0.892832620899036,0.9062472303211477,0.0134146094221117,0.8763585484678557,0.9330809175927838,0.05672236912492812,0.11621466768525612
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,xgb_published,True,46,xgb_published|s46,1950,5,1.0728719396197255,2.079647084648388,2.231195001431223,-4.31564801139641,-3.6343467499853648,0.6813012614110456,0.8951933710715679,0.902340629762397,0.007147258690829106,0.8605254062448765,0.8934901604789318,0.032964754234055316,0.0908640323936376
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,xgb_published,True,46,xgb_published|s46,1950,2,1.2537085534033656,1.70139604563074,2.1330547751339215,-5.459408550759187,-3.9600904598713154,1.499318090887872,0.8746152208984411,0.8975618555685105,0.02294663467006941,0.8831757270841161,0.9008441133696132,0.017668386285497162,0.18490102020375443
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,xgb_published,True,46,xgb_published|s46,1950,2,1.0923085452557662,1.2367994043345842,1.3509665581219077,-3.293359097765941,-2.0039897519461944,1.2893693458197464,0.786238701909739,0.8133848155144501,0.027146113604711086,0.783231912375981,0.8334727209282504,0.05024080855226942,0.05724542518965814
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,xgb_published,True,46,xgb_published|s46,1950,2,1.1544984032103927,1.959538169281066,2.262283687464807,-4.449256280602507,-3.570288093746344,0.8789681868561625,0.8903094711806565,0.9014733205519696,0.011163849371313095,0.8774276747708164,0.8788953720911581,0.0014676973203416877,0.029858218550279925
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,xgb_published,True,46,xgb_published|s46,1950,2,1.0426929433283176,2.109392461912742,2.1994486347463633,-4.025590773418149,-3.8336546917931846,0.19193608162496467,0.8947464161826046,0.9023170068625493,0.0075705906799447,0.8763585484678557,0.8934505580621916,0.01709200959433599,0.004962735611114488
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,xgb_published,True,46,xgb_published|s46,1950,5,1.0728719396197255,2.079647084648388,2.231195001431223,-4.31564801139641,-3.6343467499853648,0.6813012614110456,0.8951933710715679,0.902340629762397,0.007147258690829106,0.8605254062448765,0.8934901604789318,0.032964754234055316,0.0908640323936376
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,xgb_published,True,47,xgb_published|s47,1950,4,1.0759093084857945,1.1786071861382557,1.2680744426143986,-5.793392663123638,-1.9298012945223566,3.863591368601281,0.7814621752450417,0.8005376773249799,0.019075502079938245,0.7771786848618327,0.8848834000005276,0.10770471513869484,0.25330802805493446
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,xgb_published,True,47,xgb_published|s47,1950,2,1.1263048102351123,1.9324286668992292,2.1765037029648275,-4.205333578236526,-3.5838875219212865,0.6214460563152393,0.8857520999004405,0.8965116551471514,0.010759555246710906,0.8783592582678885,0.8798947748687604,0.0015355166008719223,0.027581372349642197
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,xgb_published,True,47,xgb_published|s47,1950,4,1.067621545624159,1.9280921988980249,2.0584727734933925,-4.78237204386603,-3.673363363119128,1.1090086807469026,0.8879009797074278,0.8955580907819487,0.007657111074520939,0.8714351892161118,0.9197904535982895,0.04835526438217763,0.056301245065289995
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,xgb_published,True,47,xgb_published|s47,1950,5,1.1638965838761166,1.946429615398899,2.265442780118082,-4.19951744649966,-3.670596881940888,0.5289205645587716,0.886799386451117,0.9026253350802882,0.015825948629171194,0.8685268881386939,0.8882742339141547,0.01974734577546078,0.13874973747053831
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,xgb_published,True,47,xgb_published|s47,1950,2,1.0488527103210243,1.209010979459906,1.2680744426143986,-3.2387538354634384,-1.9298012945223566,1.3089525409410818,0.7814621752450417,0.8005376773249799,0.019075502079938245,0.7771786848618327,0.8147651796456629,0.03758649478383014,0.06408072919834107
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,xgb_published,True,47,xgb_published|s47,1950,2,1.1263048102351123,1.9324286668992292,2.1765037029648275,-4.205333578236526,-3.5838875219212865,0.6214460563152393,0.8857520999004405,0.8965116551471514,0.010759555246710906,0.8783592582678885,0.8798947748687604,0.0015355166008719223,0.027581372349642197
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,xgb_published,True,47,xgb_published|s47,1950,3,1.067621545624159,1.9280921988980249,2.0584727734933925,-4.705805776661433,-3.673363363119128,1.032442413542305,0.8879009797074278,0.8929061876389783,0.00500520793155057,0.8714351892161118,0.9041160166576169,0.03268082744150502,0.04007718125365167
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,xgb_published,True,47,xgb_published|s47,1950,5,1.1638965838761166,1.946429615398899,2.265442780118082,-4.19951744649966,-3.670596881940888,0.5289205645587716,0.886799386451117,0.9026253350802882,0.015825948629171194,0.8685268881386939,0.8882742339141547,0.01974734577546078,0.13874973747053831
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,logreg_l2,False,42,logreg_l2|s42,1950,5,1.566044095474586,0.7176767041498024,1.1239133649934594,-5.54708085434472,-1.8983192771750483,3.6487615771696715,0.693802429066094,0.7676393517728991,0.07383692270680509,0.7102932735171444,0.7781036657651306,0.06781039224798613,0.4501683501683501
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,logreg_l2,False,42,logreg_l2|s42,1950,2,1.0347955548514645,1.6682401175785981,1.7262874580952177,-4.0553827329269145,-3.092066561113688,0.9633161718132266,0.8562514936694157,0.8597938054237454,0.00354231175432973,0.8591071953396094,0.8619118216086261,0.0028046262690166746,0.018449166824950125
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,logreg_l2,False,42,logreg_l2|s42,1950,4,1.1498369474893548,1.6040731981854073,1.8444226297509956,-4.345382286863748,-3.3955822408183773,0.9498000460453704,0.855161656948807,0.8752904011026683,0.020128744153861344,0.8588207293209831,0.8963282665858914,0.0375075372649083,0.025098699181828832
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,logreg_l2,False,42,logreg_l2|s42,1950,5,1.255879029798491,1.5896506295750248,1.9964088903892425,-3.83693495485902,-3.2806450534752027,0.5562899013838174,0.8475759208557287,0.8850975620716302,0.0375216412159014,0.8529769413766577,0.8901602825203503,0.037183341143692594,0.094561898440093
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,logreg_l2,False,42,logreg_l2|s42,1950,3,1.1332911340853562,0.9917251897505884,1.1239133649934594,-3.8869943136144953,-1.8983192771750483,1.988675036439447,0.7541600470448306,0.7676393517728991,0.013479304728068464,0.7755253356570246,0.7781036657651306,0.0025783301081059307,0.06427987138336466
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,logreg_l2,False,42,logreg_l2|s42,1950,2,1.0347955548514645,1.6682401175785981,1.7262874580952177,-4.0553827329269145,-3.092066561113688,0.9633161718132266,0.8562514936694157,0.8597938054237454,0.00354231175432973,0.8591071953396094,0.8619118216086261,0.0028046262690166746,0.018449166824950125
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,logreg_l2,False,42,logreg_l2|s42,1950,3,1.1498369474893548,1.6040731981854073,1.8444226297509956,-4.345382286863748,-3.3955822408183773,0.9498000460453704,0.855161656948807,0.8752904011026683,0.020128744153861344,0.8588207293209831,0.8882339162208975,0.029413186899914456,0.02200395677410938
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,logreg_l2,False,42,logreg_l2|s42,1950,5,1.255879029798491,1.5896506295750248,1.9964088903892425,-3.83693495485902,-3.2806450534752027,0.5562899013838174,0.8475759208557287,0.8850975620716302,0.0375216412159014,0.8529769413766577,0.8901602825203503,0.037183341143692594,0.094561898440093
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,logreg_l2,False,43,logreg_l2|s43,1950,5,1.5973152786526525,0.7101333765929846,1.1343068923131723,-6.054216411708653,-1.9100318051624132,4.14418460654624,0.6920478245359705,0.7732690596598273,0.08122123512385682,0.7038358175771504,0.7868001285038559,0.08296431092670553,0.21506112153885437
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,logreg_l2,False,43,logreg_l2|s43,1950,2,1.0443034689972368,1.6782537510015638,1.752606214028558,-4.0750007786151885,-3.149688207220309,0.9253125713948793,0.8593625658708257,0.861042861808772,0.0016802959379462745,0.8578536642764438,0.8628921247217859,0.005038460445342063,0.010081641666320862
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,logreg_l2,False,43,logreg_l2|s43,1950,4,1.2242945205358806,1.5602721187732858,1.9102326055590426,-4.373977460687646,-3.4159181327992867,0.9580593278883596,0.8499892059201538,0.8794898689068379,0.02950066298668408,0.8572787955884362,0.8855688787758208,0.028290083187384574,0.09160147434933053
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,logreg_l2,False,43,logreg_l2|s43,1950,5,1.2247858879172688,1.6284117578638764,1.9944557407502286,-3.8178328101153327,-3.404214605295732,0.4136182048196009,0.8532414961927661,0.8839147601889745,0.0306732639962084,0.8552487014872521,0.8793163712539723,0.024067669766720257,0.09683013083737013
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,logreg_l2,False,43,logreg_l2|s43,1950,2,1.2226050916064564,1.4498060349116735,1.7725402401247798,-4.6511858402486705,-3.5637887895171687,1.0873970507315018,0.8374344235171661,0.8654270635088582,0.027992639991692103,0.8519107024291872,0.8658747436808046,0.013964041251617432,0.12451268638768631
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,logreg_l2,False,43,logreg_l2|s43,1950,2,1.014321323586193,1.1182914781903266,1.1343068923131723,-2.878737867298353,-1.9100318051624132,0.9687060621359396,0.7694314238764015,0.7732690596598273,0.0038376357834257746,0.7755556457654504,0.7868001285038559,0.011244482738405503,0.02024145948517775
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,logreg_l2,False,43,logreg_l2|s43,1950,2,1.0443034689972368,1.6782537510015638,1.752606214028558,-4.0750007786151885,-3.149688207220309,0.9253125713948793,0.8593625658708257,0.861042861808772,0.0016802959379462745,0.8578536642764438,0.8628921247217859,0.005038460445342063,0.010081641666320862
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,logreg_l2,False,43,logreg_l2|s43,1950,5,1.2247858879172688,1.6284117578638764,1.9944557407502286,-3.8178328101153327,-3.404214605295732,0.4136182048196009,0.8532414961927661,0.8839147601889745,0.0306732639962084,0.8552487014872521,0.8793163712539723,0.024067669766720257,0.09683013083737013
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,logreg_l2,False,44,logreg_l2|s44,1950,4,1.3161352474110142,0.8959283187192394,1.1791628394200802,-4.7287500575998935,-1.9200396457970732,2.8087104118028203,0.7353639838472003,0.7767314578934155,0.041367474046215214,0.765404174009697,0.7835826561473009,0.01817848213760398,0.17499133022146096
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,logreg_l2,False,44,logreg_l2|s44,1950,2,1.0780623190399785,1.5991090367761234,1.723939196584654,-4.021435126917988,-3.1222745807186736,0.8991605461993148,0.8517915314823516,0.8563240557747489,0.004532524292397255,0.8606581168223479,0.862964014768048,0.0023058979457000195,0.0006236440231754958
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,logreg_l2,False,44,logreg_l2|s44,1950,3,1.1669619264531768,1.5849915476243797,1.8496247898277483,-4.239893985126672,-3.4128171346680944,0.8270768504585777,0.8520265857663551,0.8736376186491566,0.021611032882801418,0.8608366783506777,0.8819588908149614,0.021122212464283696,0.08460514640638872
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,logreg_l2,False,44,logreg_l2|s44,1950,5,1.2616017613141426,1.5712697170686198,1.9823166425533452,-3.763685859764677,-3.289302510200952,0.4743833495637251,0.8462241422815433,0.8821303593477193,0.03590621706617603,0.8576258256784586,0.8911965243204709,0.03357069864201234,0.1333739378514438
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,logreg_l2,False,44,logreg_l2|s44,1950,2,1.068469795111599,1.1035996008637003,1.1791628394200802,-2.936859921971138,-1.9200396457970732,1.016820276174065,0.7710475136983297,0.7767314578934155,0.005683944195085777,0.7829644728137084,0.7835826561473009,0.0006181833335925369,0.11018333185196294
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,logreg_l2,False,44,logreg_l2|s44,1950,2,1.0780623190399785,1.5991090367761234,1.723939196584654,-4.021435126917988,-3.1222745807186736,0.8991605461993148,0.8517915314823516,0.8563240557747489,0.004532524292397255,0.8606581168223479,0.862964014768048,0.0023058979457000195,0.0006236440231754958
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,logreg_l2,False,44,logreg_l2|s44,1950,2,1.0949764706317735,1.6891913565599832,1.8496247898277483,-3.688670148376743,-3.4128171346680944,0.27585301370864856,0.8557598124145791,0.8736376186491566,0.017877806234577465,0.8608366783506777,0.8745526233400193,0.013715944989341589,0.04447795662950638
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,logreg_l2,False,44,logreg_l2|s44,1950,5,1.2616017613141426,1.5712697170686198,1.9823166425533452,-3.763685859764677,-3.289302510200952,0.4743833495637251,0.8462241422815433,0.8821303593477193,0.03590621706617603,0.8576258256784586,0.8911965243204709,0.03357069864201234,0.1333739378514438
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,logreg_l2,False,45,logreg_l2|s45,1950,4,1.472987780040764,0.7735182540954906,1.1393829359211243,-5.4855370683296005,-1.9086111691076708,3.57692589922193,0.7073945836395045,0.7773510829651915,0.06995649932568704,0.7251127483928413,0.7949581802662503,0.06984543187340897,0.14806104470741355
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,logreg_l2,False,45,logreg_l2|s45,1950,2,1.0783950837508465,1.610136741354819,1.736363546043645,-4.041181057705171,-3.0486528831686233,0.992528174536548,0.8532349602755416,0.8567956509496846,0.0035606906741429967,0.8547672858742715,0.859520913676588,0.0047536278023164735,0.0010261309084420578
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,logreg_l2,False,45,logreg_l2|s45,1950,4,1.205735677566652,1.4558286936314428,1.7553445963366814,-4.653759633623516,-3.3593781422224716,1.2943814914010447,0.8383040307327887,0.8654657741961316,0.02716174346334288,0.8589450741205579,0.8760052703919955,0.017060196271437622,0.148987862495927
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,logreg_l2,False,45,logreg_l2|s45,1950,5,1.2279686448571685,1.6215895167737884,1.9912610814272997,-3.756178120700581,-3.2765723778562963,0.4796057428442846,0.8519053342276992,0.8826116426476469,0.030706308419947703,0.8525037848578274,0.8763818352137194,0.023878050355891967,0.06799860755323939
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,logreg_l2,False,45,logreg_l2|s45,1950,2,1.4287520833189966,1.215670372043407,1.7368915766861974,-4.819784935718372,-3.5144477364190183,1.305337199299354,0.8005204719005317,0.861526827260804,0.061006355360272324,0.8255996208890455,0.8645487458903607,0.0389491250013152,0.1236342302956277
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,logreg_l2,False,45,logreg_l2|s45,1950,3,1.1788314256849854,0.9665359364330326,1.1393829359211243,-3.942148797951886,-1.9086111691076708,2.033537628844215,0.7491087676091348,0.7773510829651915,0.028242315356056702,0.7752924178555958,0.7949581802662503,0.01966576241065454,0.14806104470741355
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,logreg_l2,False,45,logreg_l2|s45,1950,2,1.0783950837508465,1.610136741354819,1.736363546043645,-4.041181057705171,-3.0486528831686233,0.992528174536548,0.8532349602755416,0.8567956509496846,0.0035606906741429967,0.8547672858742715,0.859520913676588,0.0047536278023164735,0.0010261309084420578
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,logreg_l2,False,45,logreg_l2|s45,1950,3,1.1194630172266418,1.568023748283684,1.7553445963366814,-4.231778023506643,-3.3593781422224716,0.8723998812841716,0.8499210326621154,0.8654657741961316,0.015544741534016193,0.8589450741205579,0.8759060054706946,0.016960931350136765,0.10369623655913973
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,logreg_l2,False,45,logreg_l2|s45,1950,5,1.2279686448571685,1.6215895167737884,1.9912610814272997,-3.756178120700581,-3.2765723778562963,0.4796057428442846,0.8519053342276992,0.8826116426476469,0.030706308419947703,0.8525037848578274,0.8763818352137194,0.023878050355891967,0.06799860755323939
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,logreg_l2,False,46,logreg_l2|s46,1950,5,1.5168305922085592,0.7865436869797899,1.1930535265194584,-5.618659663915449,-1.9795408801255316,3.6391187837899173,0.7105758961691551,0.7793351644806273,0.06875926831147228,0.7268327753792629,0.7987932107367642,0.0719604353575013,0.2247589002256255
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,logreg_l2,False,46,logreg_l2|s46,1950,2,1.0573694372474467,1.6473833207750246,1.7418927748187176,-4.1555538349779555,-3.0759637192825213,1.0795901156954342,0.8576005038305825,0.858441697130979,0.0008411933003964478,0.8589940806611496,0.8649054355088599,0.005911354847710326,0.011760988071067957
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,logreg_l2,False,46,logreg_l2|s46,1950,4,1.1551795040728445,1.6163341298068996,1.8671560584863471,-4.428910318023462,-3.489344503357691,0.9395658146657708,0.857284082683405,0.8751777409008155,0.017893658217410513,0.863737356965338,0.9029935023025892,0.03925614533725119,0.12261268143621074
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,logreg_l2,False,46,logreg_l2|s46,1950,5,1.1870867318566494,1.6276665918043027,1.9321814150172205,-3.8358443002863996,-3.3898230364136173,0.4460212638727823,0.853327699996461,0.8792509347031344,0.02592323470667346,0.8537116583483837,0.8829537907684237,0.029242132420040035,0.09269521292547611
