cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_train,n_test,train_prevalence,test_prevalence,n_levels_admissible,partition_sd_ratio,partition_iqr_ratio,partition_min_lp_sd,partition_max_lp_sd,partition_observed_auc_gap,partition_level_prevalence_ratio,overall_auc,frac_lp_clipped,fit_runtime_s
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,xgb_published,True,46.0,xgb_published|s46,79763,19729,0.112596065845066,0.1109027320188554,2,1.016480621572645,1.047906603283872,0.4873558582795823,0.4953877857510996,0.0095305166898561,1.0007963117368854,0.6438019278312382,0.0,0.5090364000061527
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,xgb_published,True,46.0,xgb_published|s46,79763,19729,0.112596065845066,0.1109027320188554,9,2.9610754545111324,3.3633121406109066,0.3211051913811761,0.9508167005149002,0.2469667054417311,2.4210946863763483,0.6438019278312382,0.0,0.5090364000061527
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,xgb_published,True,46.0,xgb_published|s46,79763,19729,0.112596065845066,0.1109027320188554,4,1.1461478084275063,1.2312893590144192,0.4715108620729281,0.5404211412146507,0.1061047417610193,1.423165137614679,0.6438019278312382,0.0,0.5090364000061527
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,xgb_published,True,46.0,xgb_published|s46,79763,19729,0.112596065845066,0.1109027320188554,2,1.016480621572645,1.047906603283872,0.4873558582795823,0.4953877857510996,0.0095305166898561,1.0007963117368854,0.6438019278312382,0.0,0.5090364000061527
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,xgb_published,True,46.0,xgb_published|s46,79763,19729,0.112596065845066,0.1109027320188554,8,2.9610754545111324,3.3633121406109066,0.3211051913811761,0.9508167005149002,0.2308919087297746,1.313857898209445,0.6438019278312382,0.0,0.5090364000061527
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,xgb_published,True,47.0,xgb_published|s47,79572,19920,0.1125395867893228,0.111144578313253,5,1.2479493037736848,1.291739792841872,0.4359730571542906,0.5440722731397818,0.110926388822125,1.4859375,0.6418046883601484,0.0,0.5041633999790065
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,xgb_published,True,47.0,xgb_published|s47,79572,19920,0.1125395867893228,0.111144578313253,2,1.0503862305447544,1.039200712016256,0.4978655980761374,0.5229511688811037,0.0007621862090781,1.010094738450008,0.6418046883601484,0.0,0.5041633999790065
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,xgb_published,True,47.0,xgb_published|s47,79572,19920,0.1125395867893228,0.111144578313253,9,3.0730521350113347,3.214087600270731,0.3722785656862014,1.144031441100939,0.2300208578720062,2.852852852852853,0.6418046883601484,0.0,0.5041633999790065
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,xgb_published,True,47.0,xgb_published|s47,79572,19920,0.1125395867893228,0.111144578313253,4,1.1673401358045057,1.243933531021332,0.4660786144946682,0.5440722731397818,0.110926388822125,1.4859375,0.6418046883601484,0.0,0.5041633999790065
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,xgb_published,True,47.0,xgb_published|s47,79572,19920,0.1125395867893228,0.111144578313253,2,1.0503862305447544,1.039200712016256,0.4978655980761374,0.5229511688811037,0.0007621862090781,1.010094738450008,0.6418046883601484,0.0,0.5041633999790065
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,xgb_published,True,47.0,xgb_published|s47,79572,19920,0.1125395867893228,0.111144578313253,8,3.0730521350113347,3.214087600270731,0.3722785656862014,1.144031441100939,0.2048765764388243,1.610139551316022,0.6418046883601484,0.0,0.5041633999790065
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,logreg_l2,False,42.0,logreg_l2|s42,79602,19890,0.111341423582322,0.1159376571141277,5,1.4869567581563392,1.3575365591632846,0.3079841419525764,0.4579591012813648,0.1018496131528046,1.8250182550673548,0.6328715709384941,0.0,0.0485211999621242
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,logreg_l2,False,42.0,logreg_l2|s42,79602,19890,0.111341423582322,0.1159376571141277,2,1.0869278695304567,1.0207555288270047,0.3949064813596534,0.4292348604480172,0.010954741050043,1.0108980592786774,0.6328715709384941,0.0,0.0485211999621242
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,logreg_l2,False,42.0,logreg_l2|s42,79602,19890,0.111341423582322,0.1159376571141277,9,3.385952214536488,2.298649829901169,0.2877283080549333,0.9742343018434382,0.2544166249099835,2.016225244571701,0.6328715709384941,0.0,0.0485211999621242
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,logreg_l2,False,42.0,logreg_l2|s42,79602,19890,0.111341423582322,0.1159376571141277,4,1.4237541721468616,1.2055277419354669,0.3216560205690662,0.4579591012813648,0.0577167555136075,1.8250182550673548,0.6328715709384941,0.0,0.0485211999621242
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,logreg_l2,False,42.0,logreg_l2|s42,79602,19890,0.111341423582322,0.1159376571141277,2,1.0869278695304567,1.0207555288270047,0.3949064813596534,0.4292348604480172,0.010954741050043,1.0108980592786774,0.6328715709384941,0.0,0.0485211999621242
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,logreg_l2,False,42.0,logreg_l2|s42,79602,19890,0.111341423582322,0.1159376571141277,9,3.385952214536488,2.298649829901169,0.2877283080549333,0.9742343018434382,0.2544166249099835,2.016225244571701,0.6328715709384941,0.0,0.0485211999621242
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,logreg_l2,False,43.0,logreg_l2|s43,79512,19980,0.1113794144280108,0.1157657657657657,5,1.6933934866443328,1.5584928168097565,0.2483870446480363,0.4206170035738197,0.1089735082929118,1.8631264023934184,0.6425183569083724,0.0,0.0506114000454545
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,logreg_l2,False,43.0,logreg_l2|s43,79512,19980,0.1113794144280108,0.1157657657657657,2,1.098501668150326,1.0692944200843328,0.3955621675329482,0.4345257008921023,0.0051263201718488,1.0145738951747647,0.6425183569083724,0.0,0.0506114000454545
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,logreg_l2,False,43.0,logreg_l2|s43,79512,19980,0.1113794144280108,0.1157657657657657,10,6.388246388109738,4.127094152425919,0.1476155733118519,0.9430046530381864,0.2387934546854165,2.9254658385093166,0.6425183569083724,0.0,0.0506114000454545
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,logreg_l2,False,43.0,logreg_l2|s43,79512,19980,0.1113794144280108,0.1157657657657657,4,1.0491988687538774,1.2555177223602478,0.4008934970291973,0.4206170035738197,0.1089735082929118,1.0700545027370632,0.6425183569083724,0.0,0.0506114000454545
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,logreg_l2,False,43.0,logreg_l2|s43,79512,19980,0.1113794144280108,0.1157657657657657,2,1.098501668150326,1.0692944200843328,0.3955621675329482,0.4345257008921023,0.0051263201718488,1.0145738951747647,0.6425183569083724,0.0,0.0506114000454545
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,logreg_l2,False,43.0,logreg_l2|s43,79512,19980,0.1113794144280108,0.1157657657657657,8,2.674636302139932,1.2580495847653768,0.3525730404106547,0.9430046530381864,0.2127487234931476,1.4307132148211608,0.6425183569083724,0.0,0.0506114000454545
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,logreg_l2,False,44.0,logreg_l2|s44,79513,19979,0.1110258699835247,0.1171730316832674,5,1.601372690173476,1.4427396113995774,0.2712581764549361,0.4343854357611925,0.2228647110086312,1.7686231360441438,0.6367233399945819,0.0,0.0520705999806523
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,logreg_l2,False,44.0,logreg_l2|s44,79513,19979,0.1110258699835247,0.1171730316832674,2,1.0805921493834545,1.013320667141539,0.4081059332029074,0.4409960675358702,0.0064084104331569,1.0344607719983587,0.6367233399945819,0.0,0.0520705999806523
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,logreg_l2,False,44.0,logreg_l2|s44,79513,19979,0.1110258699835247,0.1171730316832674,10,5.358731391448707,4.788763826204826,0.1835117216578955,0.9833900235469624,0.1817943053542746,7.906899418121363,0.6367233399945819,0.0,0.0520705999806523
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,logreg_l2,False,44.0,logreg_l2|s44,79513,19979,0.1110258699835247,0.1171730316832674,4,1.291041543715056,1.07527385333889,0.3364612377315297,0.4343854357611925,0.2228647110086312,1.272660034402135,0.6367233399945819,0.0,0.0520705999806523
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,logreg_l2,False,44.0,logreg_l2|s44,79513,19979,0.1110258699835247,0.1171730316832674,2,1.0805921493834545,1.013320667141539,0.4081059332029074,0.4409960675358702,0.0064084104331569,1.0344607719983587,0.6367233399945819,0.0,0.0520705999806523
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,logreg_l2,False,44.0,logreg_l2|s44,79513,19979,0.1110258699835247,0.1171730316832674,8,3.149455830847695,2.347519498325365,0.3122412493977656,0.9833900235469624,0.1817943053542746,2.06342150665632,0.6367233399945819,0.0,0.0520705999806523
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,logreg_l2,False,45.0,logreg_l2|s45,79888,19604,0.1124198878429801,0.1116098755356049,5,1.1064828542260348,1.2028732189409768,0.3979292954158449,0.440301942571879,0.2082251590094725,1.157543795841668,0.6339267606999888,0.0,0.0561121999635361
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,logreg_l2,False,45.0,logreg_l2|s45,79888,19604,0.1124198878429801,0.1116098755356049,2,1.1908028814264,1.0547181468739284,0.3891850411728466,0.4634426684366778,0.0223549163586431,1.078927075538933,0.6339267606999888,0.0,0.0561121999635361
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,logreg_l2,False,45.0,logreg_l2|s45,79888,19604,0.1124198878429801,0.1116098755356049,10,6.24750179411979,4.986767018375273,0.1814626263185272,1.1336880834906882,0.2587736983588001,3.0257879656160456,0.6339267606999888,0.0,0.0561121999635361
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,logreg_l2,False,45.0,logreg_l2|s45,79888,19604,0.1124198878429801,0.1116098755356049,5,1.1064828542260348,1.2028732189409768,0.3979292954158449,0.440301942571879,0.2082251590094725,1.157543795841668,0.6339267606999888,0.0,0.0561121999635361
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,logreg_l2,False,45.0,logreg_l2|s45,79888,19604,0.1124198878429801,0.1116098755356049,2,1.1908028814264,1.0547181468739284,0.3891850411728466,0.4634426684366778,0.0223549163586431,1.078927075538933,0.6339267606999888,0.0,0.0561121999635361
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,logreg_l2,False,45.0,logreg_l2|s45,79888,19604,0.1124198878429801,0.1116098755356049,9,3.311177780250827,2.3983080117294726,0.3423821246483508,1.1336880834906882,0.2544713452898437,2.184951713891542,0.6339267606999888,0.0,0.0561121999635361
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,logreg_l2,False,46.0,logreg_l2|s46,79763,19729,0.112596065845066,0.1109027320188554,5,1.452972709690221,1.260247355128531,0.2960827417064191,0.4302001435096855,0.3093675142804496,1.5206422018348624,0.6373288718090299,0.0,0.0545169000397436
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,logreg_l2,False,46.0,logreg_l2|s46,79763,19729,0.112596065845066,0.1109027320188554,2,1.0496645167927323,1.0177549741615337,0.3938343603344237,0.4133939535368077,0.0255925977334525,1.0007963117368854,0.6373288718090299,0.0,0.0545169000397436
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,logreg_l2,False,46.0,logreg_l2|s46,79763,19729,0.112596065845066,0.1109027320188554,9,3.341444132037225,1.5071156503659064,0.2713514322102778,0.9067056508789296,0.3851983247983622,2.4210946863763483,0.6373288718090299,0.0,0.0545169000397436
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,logreg_l2,False,46.0,logreg_l2|s46,79763,19729,0.112596065845066,0.1109027320188554,4,1.3046110577041488,1.1310211856238668,0.3297535621587867,0.4302001435096855,0.1195960664850266,1.423165137614679,0.6373288718090299,0.0,0.0545169000397436
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,logreg_l2,False,46.0,logreg_l2|s46,79763,19729,0.112596065845066,0.1109027320188554,2,1.0496645167927323,1.0177549741615337,0.3938343603344237,0.4133939535368077,0.0255925977334525,1.0007963117368854,0.6373288718090299,0.0,0.0545169000397436
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,logreg_l2,False,46.0,logreg_l2|s46,79763,19729,0.112596065845066,0.1109027320188554,8,3.341444132037225,1.5071156503659064,0.2713514322102778,0.9067056508789296,0.2899454651086374,1.313857898209445,0.6373288718090299,0.0,0.0545169000397436
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,logreg_l2,False,47.0,logreg_l2|s47,79572,19920,0.1125395867893228,0.111144578313253,5,1.445647770839968,1.3526514080244392,0.2970690036571968,0.4294571429226769,0.1607205157375806,1.4859375,0.634176927352315,0.0,0.0527344999718479
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,logreg_l2,False,47.0,logreg_l2|s47,79572,19920,0.1125395867893228,0.111144578313253,2,1.1216625477796556,1.0160748071630716,0.3940536782958501,0.4419952527592679,0.0022172822399737,1.010094738450008,0.634176927352315,0.0,0.0527344999718479
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,logreg_l2,False,47.0,logreg_l2|s47,79572,19920,0.1125395867893228,0.111144578313253,9,3.338858525406985,1.7477486353150111,0.3030911913429772,1.0119786081912594,0.2131344473890852,2.852852852852853,0.634176927352315,0.0,0.0527344999718479
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,logreg_l2,False,47.0,logreg_l2|s47,79572,19920,0.1125395867893228,0.111144578313253,4,1.3681226165565454,1.3468565115835236,0.3139025243246004,0.4294571429226769,0.1411459062571157,1.4859375,0.634176927352315,0.0,0.0527344999718479
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,logreg_l2,False,47.0,logreg_l2|s47,79572,19920,0.1125395867893228,0.111144578313253,2,1.1216625477796556,1.0160748071630716,0.3940536782958501,0.4419952527592679,0.0022172822399737,1.010094738450008,0.634176927352315,0.0,0.0527344999718479
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,logreg_l2,False,47.0,logreg_l2|s47,79572,19920,0.1125395867893228,0.111144578313253,8,3.2689930461440118,1.5007989599803555,0.3095689081948197,1.0119786081912594,0.2120910272384525,1.610139551316022,0.634176927352315,0.0,0.0527344999718479
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,42.0,random_forest|s42,79602,19890,0.111341423582322,0.1159376571141277,5,1.1639443260930469,1.1653359767901232,0.5774316120799704,0.6720982485872427,0.1228596651960436,1.8250182550673548,0.618030997982081,0.0,4.464229200035334
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,42.0,random_forest|s42,79602,19890,0.111341423582322,0.1159376571141277,2,1.0237874787665664,1.0145156297976403,0.6115978714803187,0.6261462428618341,0.0146929093547605,1.0108980592786774,0.618030997982081,0.0,4.464229200035334
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,42.0,random_forest|s42,79602,19890,0.111341423582322,0.1159376571141277,9,2.212591092553716,2.5727805623849704,0.4889578240304918,1.0818637260843136,0.2376383533590557,2.016225244571701,0.618030997982081,0.0,4.464229200035334
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,42.0,random_forest|s42,79602,19890,0.111341423582322,0.1159376571141277,4,1.112159423630204,1.1653359767901232,0.6043182607700649,0.6720982485872427,0.1228596651960436,1.8250182550673548,0.618030997982081,0.0,4.464229200035334
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,42.0,random_forest|s42,79602,19890,0.111341423582322,0.1159376571141277,2,1.0237874787665664,1.0145156297976403,0.6115978714803187,0.6261462428618341,0.0146929093547605,1.0108980592786774,0.618030997982081,0.0,4.464229200035334
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,42.0,random_forest|s42,79602,19890,0.111341423582322,0.1159376571141277,9,2.212591092553716,2.5727805623849704,0.4889578240304918,1.0818637260843136,0.2376383533590557,2.016225244571701,0.618030997982081,0.0,4.464229200035334
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,43.0,random_forest|s43,79512,19980,0.1113794144280108,0.1157657657657657,5,1.1619193797588228,1.1397195795317616,0.566131433130617,0.6577990836450999,0.0913094363393712,1.8631264023934184,0.6286583291590979,0.0,4.817116899997927
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,43.0,random_forest|s43,79512,19980,0.1113794144280108,0.1157657657657657,2,1.0185379349640529,1.023178817653475,0.5986257378281822,0.6097230228238492,0.0075877664245723,1.0145738951747647,0.6286583291590979,0.0,4.817116899997927
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,43.0,random_forest|s43,79512,19980,0.1113794144280108,0.1157657657657657,10,2.105172284563756,2.103408573448141,0.4664313576696677,0.9819183668176288,0.2173849708659834,2.9254658385093166,0.6286583291590979,0.0,4.817116899997927
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,43.0,random_forest|s43,79512,19980,0.1113794144280108,0.1157657657657657,4,1.1057525676960016,1.1397195795317616,0.5948881357930926,0.6577990836450999,0.0913094363393712,1.0700545027370632,0.6286583291590979,0.0,4.817116899997927
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,43.0,random_forest|s43,79512,19980,0.1113794144280108,0.1157657657657657,2,1.0185379349640529,1.023178817653475,0.5986257378281822,0.6097230228238492,0.0075877664245723,1.0145738951747647,0.6286583291590979,0.0,4.817116899997927
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,43.0,random_forest|s43,79512,19980,0.1113794144280108,0.1157657657657657,8,2.105172284563756,1.9946540163214692,0.4664313576696677,0.9819183668176288,0.1969768076006772,1.4307132148211608,0.6286583291590979,0.0,4.817116899997927
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,44.0,random_forest|s44,79513,19979,0.1110258699835247,0.1171730316832674,5,1.164152365571654,1.1445980529801365,0.5688490656029044,0.6622269853748463,0.2029769310246887,1.7686231360441438,0.6277597168824892,0.0,4.461695300007705
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,44.0,random_forest|s44,79513,19979,0.1110258699835247,0.1171730316832674,2,1.0129886239101022,1.0048369481914865,0.6106640151338265,0.6185957003618328,0.0049792310600175,1.0344607719983587,0.6277597168824892,0.0,4.461695300007705
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,44.0,random_forest|s44,79513,19979,0.1110258699835247,0.1171730316832674,10,2.500556123033375,2.8746942549435084,0.4416440985466928,1.104355854822488,0.184499006040217,7.906899418121363,0.6277597168824892,0.0,4.461695300007705
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,44.0,random_forest|s44,79513,19979,0.1110258699835247,0.1171730316832674,4,1.0938400845447926,1.1445980529801365,0.6054148085553434,0.6622269853748463,0.2029769310246887,1.272660034402135,0.6277597168824892,0.0,4.461695300007705
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,44.0,random_forest|s44,79513,19979,0.1110258699835247,0.1171730316832674,2,1.0129886239101022,1.0048369481914865,0.6106640151338265,0.6185957003618328,0.0049792310600175,1.0344607719983587,0.6277597168824892,0.0,4.461695300007705
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,44.0,random_forest|s44,79513,19979,0.1110258699835247,0.1171730316832674,8,2.500556123033375,2.8746942549435084,0.4416440985466928,1.104355854822488,0.1508504306272008,2.06342150665632,0.6277597168824892,0.0,4.461695300007705
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,45.0,random_forest|s45,79888,19604,0.1124198878429801,0.1116098755356049,5,1.1176067237161798,1.154298400751928,0.5931143781464354,0.662868616949197,0.1004942805465616,1.157543795841668,0.6207332411558768,0.0,4.400821199989878
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,45.0,random_forest|s45,79888,19604,0.1124198878429801,0.1116098755356049,2,1.0664119391980034,1.0175916055182814,0.5861148030147434,0.6250398236756083,0.0308278111927311,1.078927075538933,0.6207332411558768,0.0,4.400821199989878
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,45.0,random_forest|s45,79888,19604,0.1124198878429801,0.1116098755356049,10,2.1524832233857767,2.371286815050554,0.4821187576023383,1.0377525374186272,0.3108994765138654,3.0257879656160456,0.6207332411558768,0.0,4.400821199989878
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,45.0,random_forest|s45,79888,19604,0.1124198878429801,0.1116098755356049,5,1.1176067237161798,1.154298400751928,0.5931143781464354,0.662868616949197,0.1004942805465616,1.157543795841668,0.6207332411558768,0.0,4.400821199989878
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,45.0,random_forest|s45,79888,19604,0.1124198878429801,0.1116098755356049,2,1.0664119391980034,1.0175916055182814,0.5861148030147434,0.6250398236756083,0.0308278111927311,1.078927075538933,0.6207332411558768,0.0,4.400821199989878
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,45.0,random_forest|s45,79888,19604,0.1124198878429801,0.1116098755356049,9,2.1524832233857767,2.371286815050554,0.4821187576023383,1.0377525374186272,0.2736578766994723,2.184951713891542,0.6207332411558768,0.0,4.400821199989878
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,46.0,random_forest|s46,79763,19729,0.112596065845066,0.1109027320188554,5,1.162218332822825,1.282615951333566,0.5689812162145083,0.6612804005163292,0.0908565809593674,1.5206422018348624,0.6199720175046669,0.0,4.524715700012166
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,46.0,random_forest|s46,79763,19729,0.112596065845066,0.1109027320188554,2,1.0154895305417255,1.04891361058947,0.5930893732435354,0.602276049204364,0.0073052916545797,1.0007963117368854,0.6199720175046669,0.0,4.524715700012166
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,46.0,random_forest|s46,79763,19729,0.112596065845066,0.1109027320188554,9,2.13866982549768,2.272981106617434,0.4612769906873949,0.9865191811795058,0.2849761728961805,2.4210946863763483,0.6199720175046669,0.0,4.524715700012166
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,46.0,random_forest|s46,79763,19729,0.112596065845066,0.1109027320188554,4,1.155800980625505,1.282615951333566,0.5721403698398426,0.6612804005163292,0.0371366538506804,1.423165137614679,0.6199720175046669,0.0,4.524715700012166
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,46.0,random_forest|s46,79763,19729,0.112596065845066,0.1109027320188554,2,1.0154895305417255,1.04891361058947,0.5930893732435354,0.602276049204364,0.0073052916545797,1.0007963117368854,0.6199720175046669,0.0,4.524715700012166
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,46.0,random_forest|s46,79763,19729,0.112596065845066,0.1109027320188554,8,2.13866982549768,2.272981106617434,0.4612769906873949,0.9865191811795058,0.2044600814894606,1.313857898209445,0.6199720175046669,0.0,4.524715700012166
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,47.0,random_forest|s47,79572,19920,0.1125395867893228,0.111144578313253,5,1.1268148687573851,1.2061603341050795,0.5796642389751053,0.6531742833640828,0.0823191011944713,1.4859375,0.62118723553665,0.0,4.415190100029577
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,47.0,random_forest|s47,79572,19920,0.1125395867893228,0.111144578313253,2,1.0186288336218532,1.0156207648839322,0.6084943336504105,0.6198298733518244,0.008226915850002,1.010094738450008,0.62118723553665,0.0,4.415190100029577
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,47.0,random_forest|s47,79572,19920,0.1125395867893228,0.111144578313253,9,2.2346299481106247,2.2151521603269555,0.4855582086624999,1.0850429146281702,0.2262539261876716,2.852852852852853,0.62118723553665,0.0,4.415190100029577
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,47.0,random_forest|s47,79572,19920,0.1125395867893228,0.111144578313253,4,1.093902368707262,1.2061603341050795,0.5971047344343744,0.6531742833640828,0.0823191011944713,1.4859375,0.62118723553665,0.0,4.415190100029577
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,47.0,random_forest|s47,79572,19920,0.1125395867893228,0.111144578313253,2,1.0186288336218532,1.0156207648839322,0.6084943336504105,0.6198298733518244,0.008226915850002,1.010094738450008,0.62118723553665,0.0,4.415190100029577
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,47.0,random_forest|s47,79572,19920,0.1125395867893228,0.111144578313253,8,2.2346299481106247,2.2151521603269555,0.4855582086624999,1.0850429146281702,0.2129878555823895,1.610139551316022,0.62118723553665,0.0,4.415190100029577
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,hgb_deep,False,42.0,hgb_deep|s42,79602,19890,0.111341423582322,0.1159376571141277,5,1.185089679236588,1.3155601338255936,0.622225412356749,0.7373929143427134,0.1684412661806278,1.8250182550673548,0.6166518047037952,0.0,2.905917599971872
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,hgb_deep,False,42.0,hgb_deep|s42,79602,19890,0.111341423582322,0.1159376571141277,2,1.0318890144879376,1.014872171118526,0.6833670884084225,0.7051589913912584,0.0092161761754113,1.0108980592786774,0.6166518047037952,0.0,2.905917599971872
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,hgb_deep,False,42.0,hgb_deep|s42,79602,19890,0.111341423582322,0.1159376571141277,9,2.449685131549831,3.1446711252914823,0.5650501677034754,1.3841949944029424,0.2034129180107129,2.016225244571701,0.6166518047037952,0.0,2.905917599971872
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,hgb_deep,False,42.0,hgb_deep|s42,79602,19890,0.111341423582322,0.1159376571141277,4,1.078561237724679,1.1221342512029036,0.6836820094687526,0.7373929143427134,0.0595500441779928,1.8250182550673548,0.6166518047037952,0.0,2.905917599971872
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,hgb_deep,False,42.0,hgb_deep|s42,79602,19890,0.111341423582322,0.1159376571141277,2,1.0318890144879376,1.014872171118526,0.6833670884084225,0.7051589913912584,0.0092161761754113,1.0108980592786774,0.6166518047037952,0.0,2.905917599971872
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,hgb_deep,False,42.0,hgb_deep|s42,79602,19890,0.111341423582322,0.1159376571141277,9,2.449685131549831,3.1446711252914823,0.5650501677034754,1.3841949944029424,0.2034129180107129,2.016225244571701,0.6166518047037952,0.0,2.905917599971872
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,hgb_deep,False,43.0,hgb_deep|s43,79512,19980,0.1113794144280108,0.1157657657657657,5,1.113554447252164,1.1428678915989547,0.65370693912862,0.7279382692662746,0.1295497724425964,1.8631264023934184,0.6170718556542419,0.0,1.5912167000351474
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,hgb_deep,False,43.0,hgb_deep|s43,79512,19980,0.1113794144280108,0.1157657657657657,2,1.005778168666727,1.0199188986415124,0.6946030810604725,0.6986166148192683,0.0037079874035719,1.0145738951747647,0.6170718556542419,0.0,1.5912167000351474
